area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,area_title,own_title,industry_title,agglvl_title,size_title,qtrly_estabs_count,month1_emplvl,month2_emplvl,month3_emplvl,total_qtrly_wages,avg_wkly_wage,ownership_desc,size_class,state
13000,2,1025,53,0,2020,2,Georgia -- Statewide,State Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,789,92098,90881,84491,1214685282,1048,State Government,All establishment sizes,GA
13000,2,1026,53,0,2020,1,Georgia -- Statewide,State Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,GA
13000,2,1026,53,0,2020,2,Georgia -- Statewide,State Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,State Government,All establishment sizes,GA
13000,2,1027,53,0,2020,1,Georgia -- Statewide,State Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,77,705,702,700,5731698,628,State Government,All establishment sizes,GA
13000,2,1027,53,0,2020,2,Georgia -- Statewide,State Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,77,693,687,688,5747413,641,State Government,All establishment sizes,GA
13000,2,1028,53,0,2020,1,Georgia -- Statewide,State Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,1587,42361,42374,42305,510986409,928,State Government,All establishment sizes,GA
13000,2,1028,53,0,2020,2,Georgia -- Statewide,State Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,1592,41875,41021,41830,511583348,947,State Government,All establishment sizes,GA
13000,3,1013,53,0,2020,1,Georgia -- Statewide,Local Government,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,Local Government,All establishment sizes,GA
13000,3,1013,53,0,2020,2,Georgia -- Statewide,Local Government,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,Local Government,All establishment sizes,GA
13000,3,1021,53,0,2020,1,Georgia -- Statewide,Local Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,36,8461,8526,8531,84869497,768,Local Government,All establishment sizes,GA
13000,3,1021,53,0,2020,2,Georgia -- Statewide,Local Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,36,8418,8361,8289,90286307,831,Local Government,All establishment sizes,GA
13000,3,1022,53,0,2020,1,Georgia -- Statewide,Local Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,36,992,994,999,8824875,682,Local Government,All establishment sizes,GA
13000,3,1022,53,0,2020,2,Georgia -- Statewide,Local Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,36,977,973,968,8266166,654,Local Government,All establishment sizes,GA
13000,3,1023,53,0,2020,1,Georgia -- Statewide,Local Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,Local Government,All establishment sizes,GA
13000,3,1023,53,0,2020,2,Georgia -- Statewide,Local Government,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,Local Government,All establishment sizes,GA
13000,3,1024,53,0,2020,1,Georgia -- Statewide,Local Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,28,1068,1080,1086,13975430,997,Local Government,All establishment sizes,GA
13000,3,1024,53,0,2020,2,Georgia -- Statewide,Local Government,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,28,1072,1064,1064,14576509,1051,Local Government,All establishment sizes,GA
13000,3,1025,53,0,2020,1,Georgia -- Statewide,Local Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,2805,267407,268868,268325,2967597419,851,Local Government,All establishment sizes,GA
13000,3,1025,53,0,2020,2,Georgia -- Statewide,Local Government,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,2800,257394,250979,246384,2929209085,896,Local Government,All establishment sizes,GA
13000,3,1026,53,0,2020,1,Georgia -- Statewide,Local Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,Local Government,All establishment sizes,GA
13000,3,1026,53,0,2020,2,Georgia -- Statewide,Local Government,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,1,0,0,0,0,0,Local Government,All establishment sizes,GA
13000,3,1027,53,0,2020,1,Georgia -- Statewide,Local Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,12,600,608,604,5330225,679,Local Government,All establishment sizes,GA
13000,3,1027,53,0,2020,2,Georgia -- Statewide,Local Government,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,12,591,588,584,5089185,666,Local Government,All establishment sizes,GA
13000,3,1028,53,0,2020,1,Georgia -- Statewide,Local Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,1003,132861,133386,134861,1553698130,894,Local Government,All establishment sizes,GA
13000,3,1028,53,0,2020,2,Georgia -- Statewide,Local Government,1028 Public administration,"State, by Supersector -- by ownership sector",All establishment sizes,1002,129837,130331,135161,1471868809,859,Local Government,All establishment sizes,GA
13000,5,1011,53,0,2020,1,Georgia -- Statewide,Private,1011 Natural resources and mining,"State, by Supersector -- by ownership sector",All establishment sizes,2752,28867,28680,29100,323621778,862,Private,All establishment sizes,GA
13000,5,1011,53,0,2020,2,Georgia -- Statewide,Private,1011 Natural resources and mining,"State, by Supersector -- by ownership sector",All establishment sizes,2760,30606,31668,31664,329906742,810,Private,All establishment sizes,GA
13000,5,1012,53,0,2020,1,Georgia -- Statewide,Private,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,22472,202837,205435,205930,3265383294,1227,Private,All establishment sizes,GA
13000,5,1012,53,0,2020,2,Georgia -- Statewide,Private,1012 Construction,"State, by Supersector -- by ownership sector",All establishment sizes,22524,194898,197317,199983,3031037190,1181,Private,All establishment sizes,GA
13000,5,1013,53,0,2020,1,Georgia -- Statewide,Private,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,10457,401775,402931,401964,6220553328,1190,Private,All establishment sizes,GA
13000,5,1013,53,0,2020,2,Georgia -- Statewide,Private,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,10436,357171,369078,377737,5128350556,1072,Private,All establishment sizes,GA
13000,5,1021,53,0,2020,1,Georgia -- Statewide,Private,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,63578,942051,934888,932723,12647713225,1039,Private,All establishment sizes,GA
13000,5,1021,53,0,2020,2,Georgia -- Statewide,Private,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,63574,841408,865165,890548,10693387343,950,Private,All establishment sizes,GA
13000,5,1022,53,0,2020,1,Georgia -- Statewide,Private,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,5746,116713,119861,121267,3594101389,2318,Private,All establishment sizes,GA
13000,5,1022,53,0,2020,2,Georgia -- Statewide,Private,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,5736,102962,101570,100720,2572689180,1945,Private,All establishment sizes,GA
13000,5,1023,53,0,2020,1,Georgia -- Statewide,Private,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,28156,245226,245831,245475,6994893925,2192,Private,All establishment sizes,GA
13000,5,1023,53,0,2020,2,Georgia -- Statewide,Private,1023 Financial activities,"State, by Supersector -- by ownership sector",All establishment sizes,28270,238419,238399,239525,4815208946,1551,Private,All establishment sizes,GA
13000,5,1024,53,0,2020,1,Georgia -- Statewide,Private,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,58861,720055,724439,720727,14637809735,1560,Private,All establishment sizes,GA
13000,5,1024,53,0,2020,2,Georgia -- Statewide,Private,1024 Professional and business services,"State, by Supersector -- by ownership sector",All establishment sizes,58950,646407,657506,663487,11660469391,1368,Private,All establishment sizes,GA
13000,5,1025,53,0,2020,1,Georgia -- Statewide,Private,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,31286,588787,593008,590758,7902500672,1029,Private,All establishment sizes,GA
13000,5,1025,53,0,2020,2,Georgia -- Statewide,Private,1025 Education and health services,"State, by Supersector -- by ownership sector",All establishment sizes,31332,522967,540943,546544,7327458175,1050,Private,All establishment sizes,GA
13000,5,1026,53,0,2020,1,Georgia -- Statewide,Private,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,26447,487276,492217,482098,2599510703,410,Private,All establishment sizes,GA
13000,5,1026,53,0,2020,2,Georgia -- Statewide,Private,1026 Leisure and hospitality,"State, by Supersector -- by ownership sector",All establishment sizes,26437,290544,350064,397632,1759922954,391,Private,All establishment sizes,GA
13000,5,1027,53,0,2020,1,Georgia -- Statewide,Private,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,19035,112209,112751,111310,1093233747,750,Private,All establishment sizes,GA
13000,5,1027,53,0,2020,2,Georgia -- Statewide,Private,1027 Other services,"State, by Supersector -- by ownership sector",All establishment sizes,19062,81498,92698,98072,919878238,780,Private,All establishment sizes,GA
13000,5,1029,53,0,2020,1,Georgia -- Statewide,Private,1029 Unclassified,"State, by Supersector -- by ownership sector",All establishment sizes,25706,17246,17570,16942,306914341,1368,Private,All establishment sizes,GA
13000,5,1029,53,0,2020,2,Georgia -- Statewide,Private,1029 Unclassified,"State, by Supersector -- by ownership sector",All establishment sizes,29801,17795,19312,20051,326644286,1319,Private,All establishment sizes,GA
15000,1,1013,53,0,2020,1,Hawaii -- Statewide,Federal Government,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,1,6199,6211,6209,136980553,1698,Federal Government,All establishment sizes,HI
15000,1,1013,53,0,2020,2,Hawaii -- Statewide,Federal Government,1013 Manufacturing,"State, by Supersector -- by ownership sector",All establishment sizes,1,6174,6173,6323,159712925,1974,Federal Government,All establishment sizes,HI
15000,1,1021,53,0,2020,1,Hawaii -- Statewide,Federal Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,123,4854,4804,4807,62423738,996,Federal Government,All establishment sizes,HI
15000,1,1021,53,0,2020,2,Hawaii -- Statewide,Federal Government,"1021 Trade, transportation, and utilities","State, by Supersector -- by ownership sector",All establishment sizes,122,4745,4789,4764,69622566,1124,Federal Government,All establishment sizes,HI
15000,1,1022,53,0,2020,1,Hawaii -- Statewide,Federal Government,1022 Information,"State, by Supersector -- by ownership sector",All establishment sizes,1,8,8,10,69814,620,Federal Government,All establishment sizes,HI
